date,subscription,resource_group,service,cost
2026-01-09,sub-dev,rg-core,Networking,22.68
2026-01-09,sub-dev,rg-core,AI,32.99
2026-01-09,sub-dev,rg-core,Monitoring,14.93
2026-01-09,sub-dev,rg-analytics,Compute,72.14
2026-01-09,sub-dev,rg-analytics,Storage,35.91
2026-01-09,sub-dev,rg-analytics,SQL,56.6
2026-01-09,sub-dev,rg-analytics,Networking,17.24
2026-01-09,sub-dev,rg-analytics,AI,15.79
2026-01-09,sub-dev,rg-analytics,Monitoring,11.31
2026-01-09,sub-dev,rg-ml,Compute,70.17
2026-01-09,sub-dev,rg-ml,Storage,38.3
2026-01-09,sub-dev,rg-ml,SQL,52.01
2026-01-09,sub-dev,rg-ml,Networking,15.09
2026-01-09,sub-dev,rg-ml,AI,22.57
2026-01-09,sub-dev,rg-ml,Monitoring,12.07
2026-01-09,sub-dev,rg-web,Compute,67.13
2026-01-09,sub-dev,rg-web,Storage,33.39
2026-01-09,sub-dev,rg-web,SQL,41.81
2026-01-09,sub-dev,rg-web,Networking,11.5
2026-01-09,sub-dev,rg-web,AI,11.77
2026-01-09,sub-dev,rg-web,Monitoring,9.62
2026-01-09,sub-dev,rg-data,Compute,81.07
2026-01-09,sub-dev,rg-data,Storage,43.65
2026-01-09,sub-dev,rg-data,SQL,48.0
2026-01-09,sub-dev,rg-data,Networking,16.6
2026-01-09,sub-dev,rg-data,AI,33.94
2026-01-09,sub-dev,rg-data,Monitoring,12.7
2026-01-10,sub-prod,rg-core,Compute,174.06
2026-01-10,sub-prod,rg-core,Storage,73.18
2026-01-10,sub-prod,rg-core,SQL,128.15
2026-01-10,sub-prod,rg-core,Networking,30.75
2026-01-10,sub-prod,rg-core,AI,39.91
2026-01-10,sub-prod,rg-core,Monitoring,21.23
2026-01-10,sub-prod,rg-analytics,Compute,115.95
2026-01-10,sub-prod,rg-analytics,Storage,59.6
2026-01-10,sub-prod,rg-analytics,SQL,82.73
2026-01-10,sub-prod,rg-analytics,Networking,28.29
2026-01-10,sub-prod,rg-analytics,AI,34.39
2026-01-10,sub-prod,rg-analytics,Monitoring,19.63
2026-01-10,sub-prod,rg-ml,Compute,121.19
2026-01-10,sub-prod,rg-ml,Storage,51.51
2026-01-10,sub-prod,rg-ml,SQL,77.02
2026-01-10,sub-prod,rg-ml,Networking,27.34
2026-01-10,sub-prod,rg-ml,AI,37.78
2026-01-10,sub-prod,rg-ml,Monitoring,17.16
2026-01-10,sub-prod,rg-web,Compute,112.55
2026-01-10,sub-prod,rg-web,Storage,59.82
2026-01-10,sub-prod,rg-web,SQL,72.55
2026-01-10,sub-prod,rg-web,Networking,24.45
2026-01-10,sub-prod,rg-web,AI,27.7
2026-01-10,sub-prod,rg-web,Monitoring,18.14
2026-01-10,sub-prod,rg-data,Compute,152.27
2026-01-10,sub-prod,rg-data,Storage,66.83
2026-01-10,sub-prod,rg-data,SQL,100.35
2026-01-10,sub-prod,rg-data,Networking,28.46
2026-01-10,sub-prod,rg-data,AI,42.69
2026-01-10,sub-prod,rg-data,Monitoring,18.54
2026-01-10,sub-dev,rg-core,Compute,79.58
2026-01-10,sub-dev,rg-core,Storage,37.91
2026-01-10,sub-dev,rg-core,SQL,61.72
2026-01-10,sub-dev,rg-core,Networking,15.53
2026-01-10,sub-dev,rg-core,AI,20.37
2026-01-10,sub-dev,rg-core,Monitoring,10.47
2026-01-10,sub-dev,rg-analytics,Compute,64.43
2026-01-10,sub-dev,rg-analytics,Storage,30.41
2026-01-10,sub-dev,rg-analytics,SQL,44.73
2026-01-10,sub-dev,rg-analytics,Networking,14.48
2026-01-10,sub-dev,rg-analytics,AI,16.12
2026-01-10,sub-dev,rg-analytics,Monitoring,9.0
2026-01-10,sub-dev,rg-ml,Compute,28.49
2026-01-10,sub-dev,rg-ml,Storage,28.04
2026-01-10,sub-dev,rg-ml,SQL,35.83
2026-01-10,sub-dev,rg-ml,Networking,14.82
2026-01-10,sub-dev,rg-ml,AI,15.83
2026-01-10,sub-dev,rg-ml,Monitoring,8.76
2026-01-10,sub-dev,rg-web,Compute,49.99
2026-01-10,sub-dev,rg-web,Storage,25.08
2026-01-10,sub-dev,rg-web,SQL,38.71
2026-01-10,sub-dev,rg-web,Networking,10.84
2026-01-10,sub-dev,rg-web,AI,13.76
2026-01-10,sub-dev,rg-web,Monitoring,7.17
2026-01-10,sub-dev,rg-data,Compute,68.92
2026-01-10,sub-dev,rg-data,Storage,32.1
2026-01-10,sub-dev,rg-data,SQL,36.32
2026-01-10,sub-dev,rg-data,Networking,14.84
2026-01-10,sub-dev,rg-data,AI,22.68
2026-01-10,sub-dev,rg-data,Monitoring,10.91
2026-01-11,sub-prod,rg-core,Compute,190.59
2026-01-11,sub-prod,rg-core,Storage,80.87
2026-01-11,sub-prod,rg-core,SQL,120.03
2026-01-11,sub-prod,rg-core,Networking,32.32
2026-01-11,sub-prod,rg-core,AI,39.87
2026-01-11,sub-prod,rg-core,Monitoring,26.3
2026-01-11,sub-prod,rg-analytics,Compute,130.98
2026-01-11,sub-prod,rg-analytics,Storage,63.12
2026-01-11,sub-prod,rg-analytics,SQL,92.64
2026-01-11,sub-prod,rg-analytics,Networking,31.32
2026-01-11,sub-prod,rg-analytics,AI,34.91
2026-01-11,sub-prod,rg-analytics,Monitoring,19.1
2026-01-11,sub-prod,rg-ml,Compute,140.26
2026-01-11,sub-prod,rg-ml,Storage,63.82
2026-01-11,sub-prod,rg-ml,SQL,89.69
2026-01-11,sub-prod,rg-ml,Networking,29.02
2026-01-11,sub-prod,rg-ml,AI,32.18
2026-01-11,sub-prod,rg-ml,Monitoring,19.49
2026-01-11,sub-prod,rg-web,Compute,87.78
2026-01-11,sub-prod,rg-web,Storage,51.89
2026-01-11,sub-prod,rg-web,SQL,74.36
2026-01-11,sub-prod,rg-web,Networking,23.41
2026-01-11,sub-prod,rg-web,AI,30.67
2026-01-11,sub-prod,rg-web,Monitoring,16.11
2026-01-11,sub-prod,rg-data,Compute,151.69
2026-01-11,sub-prod,rg-data,Storage,60.54
2026-01-11,sub-prod,rg-data,SQL,91.17
2026-01-11,sub-prod,rg-data,Networking,27.87
2026-01-11,sub-prod,rg-data,AI,37.4
2026-01-11,sub-prod,rg-data,Monitoring,19.5
2026-01-11,sub-dev,rg-core,Compute,85.17
2026-01-11,sub-dev,rg-core,Storage,31.89
2026-01-11,sub-dev,rg-core,SQL,51.72
2026-01-11,sub-dev,rg-core,Networking,14.76
2026-01-11,sub-dev,rg-core,AI,20.43
2026-01-11,sub-dev,rg-core,Monitoring,12.74
2026-01-11,sub-dev,rg-analytics,Compute,83.25
2026-01-11,sub-dev,rg-analytics,Storage,32.85
2026-01-11,sub-dev,rg-analytics,SQL,49.0
2026-01-11,sub-dev,rg-analytics,Networking,11.79
2026-01-11,sub-dev,rg-analytics,AI,18.66
2026-01-11,sub-dev,rg-analytics,Monitoring,10.17
2026-01-11,sub-dev,rg-ml,Compute,61.49
2026-01-11,sub-dev,rg-ml,Storage,31.69
2026-01-11,sub-dev,rg-ml,SQL,46.49
2026-01-11,sub-dev,rg-ml,Networking,15.75
2026-01-11,sub-dev,rg-ml,AI,18.94
2026-01-11,sub-dev,rg-ml,Monitoring,10.99
2026-01-11,sub-dev,rg-web,Compute,35.95
2026-01-11,sub-dev,rg-web,Storage,19.07
2026-01-11,sub-dev,rg-web,SQL,41.91
2026-01-11,sub-dev,rg-web,Networking,12.49
2026-01-11,sub-dev,rg-web,AI,20.44
2026-01-11,sub-dev,rg-web,Monitoring,7.53
2026-01-11,sub-dev,rg-data,Compute,69.35
2026-01-11,sub-dev,rg-data,Storage,36.42
2026-01-11,sub-dev,rg-data,SQL,58.04
2026-01-11,sub-dev,rg-data,Networking,15.88
2026-01-11,sub-dev,rg-data,AI,22.16
2026-01-11,sub-dev,rg-data,Monitoring,12.02
2026-01-12,sub-prod,rg-core,Compute,231.76
2026-01-12,sub-prod,rg-core,Storage,96.41
2026-01-12,sub-prod,rg-core,SQL,151.37
2026-01-12,sub-prod,rg-core,Networking,43.65
2026-01-12,sub-prod,rg-core,AI,55.98
2026-01-12,sub-prod,rg-core,Monitoring,32.73
2026-01-12,sub-prod,rg-analytics,Compute,197.34
2026-01-12,sub-prod,rg-analytics,Storage,78.1
2026-01-12,sub-prod,rg-analytics,SQL,132.29
2026-01-12,sub-prod,rg-analytics,Networking,35.12
2026-01-12,sub-prod,rg-analytics,AI,46.58
2026-01-12,sub-prod,rg-analytics,Monitoring,26.32
2026-01-12,sub-prod,rg-ml,Compute,177.74
2026-01-12,sub-prod,rg-ml,Storage,79.56
2026-01-12,sub-prod,rg-ml,SQL,111.62
2026-01-12,sub-prod,rg-ml,Networking,34.35
2026-01-12,sub-prod,rg-ml,AI,56.5
2026-01-12,sub-prod,rg-ml,Monitoring,27.08
2026-01-12,sub-prod,rg-web,Compute,161.58
2026-01-12,sub-prod,rg-web,Storage,64.61
2026-01-12,sub-prod,rg-web,SQL,96.58
2026-01-12,sub-prod,rg-web,Networking,33.32
2026-01-12,sub-prod,rg-web,AI,43.84
2026-01-12,sub-prod,rg-web,Monitoring,22.88
2026-01-12,sub-prod,rg-data,Compute,212.96
2026-01-12,sub-prod,rg-data,Storage,83.75
2026-01-12,sub-prod,rg-data,SQL,137.6
2026-01-12,sub-prod,rg-data,Networking,36.49
2026-01-12,sub-prod,rg-data,AI,53.26
2026-01-12,sub-prod,rg-data,Monitoring,25.51
2026-01-12,sub-dev,rg-core,Compute,77.42
2026-01-12,sub-dev,rg-core,Storage,45.08
2026-01-12,sub-dev,rg-core,SQL,69.77
2026-01-12,sub-dev,rg-core,Networking,25.98
2026-01-12,sub-dev,rg-core,AI,22.54
2026-01-12,sub-dev,rg-core,Monitoring,14.8
2026-01-12,sub-dev,rg-analytics,Compute,111.97
2026-01-12,sub-dev,rg-analytics,Storage,42.14
2026-01-12,sub-dev,rg-analytics,SQL,64.98
2026-01-12,sub-dev,rg-analytics,Networking,18.37
2026-01-12,sub-dev,rg-analytics,AI,23.91
2026-01-12,sub-dev,rg-analytics,Monitoring,13.68
2026-01-12,sub-dev,rg-ml,Compute,92.64
2026-01-12,sub-dev,rg-ml,Storage,34.06
2026-01-12,sub-dev,rg-ml,SQL,61.66
2026-01-12,sub-dev,rg-ml,Networking,17.52
2026-01-12,sub-dev,rg-ml,AI,23.38
2026-01-12,sub-dev,rg-ml,Monitoring,10.8
2026-01-12,sub-dev,rg-web,Compute,88.76
2026-01-12,sub-dev,rg-web,Storage,33.51
2026-01-12,sub-dev,rg-web,SQL,51.36
2026-01-12,sub-dev,rg-web,Networking,14.15
2026-01-12,sub-dev,rg-web,AI,21.51
2026-01-12,sub-dev,rg-web,Monitoring,9.66
2026-01-12,sub-dev,rg-data,Compute,99.39
2026-01-12,sub-dev,rg-data,Storage,44.4
2026-01-12,sub-dev,rg-data,SQL,57.51
2026-01-12,sub-dev,rg-data,Networking,19.24
2026-01-12,sub-dev,rg-data,AI,30.27
2026-01-12,sub-dev,rg-data,Monitoring,13.99
2026-01-13,sub-prod,rg-core,Compute,268.84
2026-01-13,sub-prod,rg-core,Storage,98.05
2026-01-13,sub-prod,rg-core,SQL,170.91
2026-01-13,sub-prod,rg-core,Networking,44.64
2026-01-13,sub-prod,rg-core,AI,68.42
2026-01-13,sub-prod,rg-core,Monitoring,34.15
2026-01-13,sub-prod,rg-analytics,Compute,167.19
2026-01-13,sub-prod,rg-analytics,Storage,77.91
2026-01-13,sub-prod,rg-analytics,SQL,117.27
2026-01-13,sub-prod,rg-analytics,Networking,39.18
2026-01-13,sub-prod,rg-analytics,AI,48.7
2026-01-13,sub-prod,rg-analytics,Monitoring,27.74
2026-01-13,sub-prod,rg-ml,Compute,164.86
2026-01-13,sub-prod,rg-ml,Storage,73.69
2026-01-13,sub-prod,rg-ml,SQL,111.28
2026-01-13,sub-prod,rg-ml,Networking,34.65
2026-01-13,sub-prod,rg-ml,AI,43.95
2026-01-13,sub-prod,rg-ml,Monitoring,24.78
2026-01-13,sub-prod,rg-web,Compute,136.78
2026-01-13,sub-prod,rg-web,Storage,72.9
2026-01-13,sub-prod,rg-web,SQL,99.4
2026-01-13,sub-prod,rg-web,Networking,28.91
2026-01-13,sub-prod,rg-web,AI,42.24
2026-01-13,sub-prod,rg-web,Monitoring,24.18
2026-01-13,sub-prod,rg-data,Compute,230.15
2026-01-13,sub-prod,rg-data,Storage,84.47
2026-01-13,sub-prod,rg-data,SQL,144.67
2026-01-13,sub-prod,rg-data,Networking,41.55
2026-01-13,sub-prod,rg-data,AI,58.45
2026-01-13,sub-prod,rg-data,Monitoring,27.32
2026-01-13,sub-dev,rg-core,Compute,123.52
2026-01-13,sub-dev,rg-core,Storage,47.97
2026-01-13,sub-dev,rg-core,SQL,79.23
2026-01-13,sub-dev,rg-core,Networking,22.47
2026-01-13,sub-dev,rg-core,AI,33.2
2026-01-13,sub-dev,rg-core,Monitoring,15.15
2026-01-13,sub-dev,rg-analytics,Compute,81.67
2026-01-13,sub-dev,rg-analytics,Storage,42.86
2026-01-13,sub-dev,rg-analytics,SQL,62.04
2026-01-13,sub-dev,rg-analytics,Networking,20.15
2026-01-13,sub-dev,rg-analytics,AI,24.96
2026-01-13,sub-dev,rg-analytics,Monitoring,13.01
2026-01-13,sub-dev,rg-ml,Compute,77.31
2026-01-13,sub-dev,rg-ml,Storage,44.06
2026-01-13,sub-dev,rg-ml,SQL,59.04
2026-01-13,sub-dev,rg-ml,Networking,18.44
2026-01-13,sub-dev,rg-ml,AI,28.89
2026-01-13,sub-dev,rg-ml,Monitoring,13.55
2026-01-13,sub-dev,rg-web,Compute,63.11
2026-01-13,sub-dev,rg-web,Storage,37.67
2026-01-13,sub-dev,rg-web,SQL,51.1
2026-01-13,sub-dev,rg-web,Networking,13.49
2026-01-13,sub-dev,rg-web,AI,24.25
2026-01-13,sub-dev,rg-web,Monitoring,10.93
2026-01-13,sub-dev,rg-data,Compute,82.26
2026-01-13,sub-dev,rg-data,Storage,46.75
2026-01-13,sub-dev,rg-data,SQL,51.42
2026-01-13,sub-dev,rg-data,Networking,19.01
2026-01-13,sub-dev,rg-data,AI,29.09
2026-01-13,sub-dev,rg-data,Monitoring,16.3
2026-01-14,sub-prod,rg-core,Compute,243.31
2026-01-14,sub-prod,rg-core,Storage,107.93
2026-01-14,sub-prod,rg-core,SQL,160.31
2026-01-14,sub-prod,rg-core,Networking,47.73
2026-01-14,sub-prod,rg-core,AI,68.75
2026-01-14,sub-prod,rg-core,Monitoring,33.13
2026-01-14,sub-prod,rg-analytics,Compute,183.22
2026-01-14,sub-prod,rg-analytics,Storage,88.72
2026-01-14,sub-prod,rg-analytics,SQL,114.49
2026-01-14,sub-prod,rg-analytics,Networking,40.12
2026-01-14,sub-prod,rg-analytics,AI,53.51
2026-01-14,sub-prod,rg-analytics,Monitoring,29.76
2026-01-14,sub-prod,rg-ml,Compute,191.0
2026-01-14,sub-prod,rg-ml,Storage,82.07
2026-01-14,sub-prod,rg-ml,SQL,116.52
2026-01-14,sub-prod,rg-ml,Networking,38.0
2026-01-14,sub-prod,rg-ml,AI,55.5
2026-01-14,sub-prod,rg-ml,Monitoring,27.02
2026-01-14,sub-prod,rg-web,Compute,135.07
2026-01-14,sub-prod,rg-web,Storage,71.12
2026-01-14,sub-prod,rg-web,SQL,89.87
2026-01-14,sub-prod,rg-web,Networking,32.04
2026-01-14,sub-prod,rg-web,AI,46.52
2026-01-14,sub-prod,rg-web,Monitoring,21.33
2026-01-14,sub-prod,rg-data,Compute,198.31
2026-01-14,sub-prod,rg-data,Storage,89.66
2026-01-14,sub-prod,rg-data,SQL,131.23
2026-01-14,sub-prod,rg-data,Networking,37.12
2026-01-14,sub-prod,rg-data,AI,48.81
2026-01-14,sub-prod,rg-data,Monitoring,28.89
2026-01-14,sub-dev,rg-core,Compute,104.86
2026-01-14,sub-dev,rg-core,Storage,55.39
2026-01-14,sub-dev,rg-core,SQL,78.62
2026-01-14,sub-dev,rg-core,Networking,22.12
2026-01-14,sub-dev,rg-core,AI,26.95
2026-01-14,sub-dev,rg-core,Monitoring,18.17
2026-01-14,sub-dev,rg-analytics,Compute,75.79
2026-01-14,sub-dev,rg-analytics,Storage,38.35
2026-01-14,sub-dev,rg-analytics,SQL,55.78
2026-01-14,sub-dev,rg-analytics,Networking,17.88
2026-01-14,sub-dev,rg-analytics,AI,17.65
2026-01-14,sub-dev,rg-analytics,Monitoring,13.03
2026-01-14,sub-dev,rg-ml,Compute,81.6
2026-01-14,sub-dev,rg-ml,Storage,44.6
2026-01-14,sub-dev,rg-ml,SQL,56.39
2026-01-14,sub-dev,rg-ml,Networking,17.98
2026-01-14,sub-dev,rg-ml,AI,28.05
2026-01-14,sub-dev,rg-ml,Monitoring,12.87
2026-01-14,sub-dev,rg-web,Compute,84.51
2026-01-14,sub-dev,rg-web,Storage,37.53
2026-01-14,sub-dev,rg-web,SQL,71.8
2026-01-14,sub-dev,rg-web,Networking,18.34
2026-01-14,sub-dev,rg-web,AI,18.49
2026-01-14,sub-dev,rg-web,Monitoring,12.62
2026-01-14,sub-dev,rg-data,Compute,102.05
2026-01-14,sub-dev,rg-data,Storage,40.54
2026-01-14,sub-dev,rg-data,SQL,57.38
2026-01-14,sub-dev,rg-data,Networking,20.74
2026-01-14,sub-dev,rg-data,AI,33.24
2026-01-14,sub-dev,rg-data,Monitoring,15.11
2026-01-15,sub-prod,rg-core,Compute,251.59
2026-01-15,sub-prod,rg-core,Storage,101.6
2026-01-15,sub-prod,rg-core,SQL,161.51
2026-01-15,sub-prod,rg-core,Networking,46.52
2026-01-15,sub-prod,rg-core,AI,68.14
2026-01-15,sub-prod,rg-core,Monitoring,32.55
2026-01-15,sub-prod,rg-analytics,Compute,197.69
2026-01-15,sub-prod,rg-analytics,Storage,81.8
2026-01-15,sub-prod,rg-analytics,SQL,119.55
2026-01-15,sub-prod,rg-analytics,Networking,37.4
2026-01-15,sub-prod,rg-analytics,AI,50.61
2026-01-15,sub-prod,rg-analytics,Monitoring,25.52
2026-01-15,sub-prod,rg-ml,Compute,171.75
2026-01-15,sub-prod,rg-ml,Storage,84.0
2026-01-15,sub-prod,rg-ml,SQL,119.86
2026-01-15,sub-prod,rg-ml,Networking,34.47
2026-01-15,sub-prod,rg-ml,AI,52.84
2026-01-15,sub-prod,rg-ml,Monitoring,25.79
2026-01-15,sub-prod,rg-web,Compute,152.08
2026-01-15,sub-prod,rg-web,Storage,73.11
2026-01-15,sub-prod,rg-web,SQL,104.95
2026-01-15,sub-prod,rg-web,Networking,32.61
2026-01-15,sub-prod,rg-web,AI,40.97
2026-01-15,sub-prod,rg-web,Monitoring,24.04
2026-01-15,sub-prod,rg-data,Compute,228.86
2026-01-15,sub-prod,rg-data,Storage,87.32
2026-01-15,sub-prod,rg-data,SQL,139.66
2026-01-15,sub-prod,rg-data,Networking,40.31
2026-01-15,sub-prod,rg-data,AI,50.62
2026-01-15,sub-prod,rg-data,Monitoring,29.35
2026-01-15,sub-dev,rg-core,Compute,128.03
2026-01-15,sub-dev,rg-core,Storage,52.8
2026-01-15,sub-dev,rg-core,SQL,72.18
2026-01-15,sub-dev,rg-core,Networking,23.35
2026-01-15,sub-dev,rg-core,AI,34.17
2026-01-15,sub-dev,rg-core,Monitoring,16.09
2026-01-15,sub-dev,rg-analytics,Compute,101.77
2026-01-15,sub-dev,rg-analytics,Storage,41.0
2026-01-15,sub-dev,rg-analytics,SQL,75.25
2026-01-15,sub-dev,rg-analytics,Networking,19.61
2026-01-15,sub-dev,rg-analytics,AI,21.76
2026-01-15,sub-dev,rg-analytics,Monitoring,13.12
2026-01-15,sub-dev,rg-ml,Compute,112.37
2026-01-15,sub-dev,rg-ml,Storage,44.24
2026-01-15,sub-dev,rg-ml,SQL,68.76
2026-01-15,sub-dev,rg-ml,Networking,20.4
2026-01-15,sub-dev,rg-ml,AI,28.61
2026-01-15,sub-dev,rg-ml,Monitoring,13.73
2026-01-15,sub-dev,rg-web,Compute,87.56
2026-01-15,sub-dev,rg-web,Storage,34.04
2026-01-15,sub-dev,rg-web,SQL,57.17
2026-01-15,sub-dev,rg-web,Networking,18.35
2026-01-15,sub-dev,rg-web,AI,21.51
2026-01-15,sub-dev,rg-web,Monitoring,11.3
2026-01-15,sub-dev,rg-data,Compute,89.27
2026-01-15,sub-dev,rg-data,Storage,40.87
2026-01-15,sub-dev,rg-data,SQL,72.06
2026-01-15,sub-dev,rg-data,Networking,19.26
2026-01-15,sub-dev,rg-data,AI,27.86
2026-01-15,sub-dev,rg-data,Monitoring,13.69
2026-01-16,sub-prod,rg-core,Compute,242.44
2026-01-16,sub-prod,rg-core,Storage,94.36
2026-01-16,sub-prod,rg-core,SQL,147.25
2026-01-16,sub-prod,rg-core,Networking,41.52
2026-01-16,sub-prod,rg-core,AI,61.11
2026-01-16,sub-prod,rg-core,Monitoring,30.47
2026-01-16,sub-prod,rg-analytics,Compute,169.4
2026-01-16,sub-prod,rg-analytics,Storage,78.57
2026-01-16,sub-prod,rg-analytics,SQL,110.97
2026-01-16,sub-prod,rg-analytics,Networking,34.51
2026-01-16,sub-prod,rg-analytics,AI,42.1
2026-01-16,sub-prod,rg-analytics,Monitoring,27.12
2026-01-16,sub-prod,rg-ml,Compute,159.08
2026-01-16,sub-prod,rg-ml,Storage,73.35
2026-01-16,sub-prod,rg-ml,SQL,101.79
2026-01-16,sub-prod,rg-ml,Networking,31.77
2026-01-16,sub-prod,rg-ml,AI,44.04
2026-01-16,sub-prod,rg-ml,Monitoring,21.88
2026-01-16,sub-prod,rg-web,Compute,123.46
2026-01-16,sub-prod,rg-web,Storage,70.48
2026-01-16,sub-prod,rg-web,SQL,100.57
2026-01-16,sub-prod,rg-web,Networking,30.0
2026-01-16,sub-prod,rg-web,AI,31.78
2026-01-16,sub-prod,rg-web,Monitoring,20.06
2026-01-16,sub-prod,rg-data,Compute,253.66
2026-01-16,sub-prod,rg-data,Storage,86.7
2026-01-16,sub-prod,rg-data,SQL,142.53
2026-01-16,sub-prod,rg-data,Networking,37.69
2026-01-16,sub-prod,rg-data,AI,47.04
2026-01-16,sub-prod,rg-data,Monitoring,27.65
2026-01-16,sub-dev,rg-core,Compute,83.55
2026-01-16,sub-dev,rg-core,Storage,41.45
2026-01-16,sub-dev,rg-core,SQL,71.63
2026-01-16,sub-dev,rg-core,Networking,19.8
2026-01-16,sub-dev,rg-core,AI,28.08
2026-01-16,sub-dev,rg-core,Monitoring,14.3
2026-01-16,sub-dev,rg-analytics,Compute,73.62
2026-01-16,sub-dev,rg-analytics,Storage,35.73
2026-01-16,sub-dev,rg-analytics,SQL,45.45
2026-01-16,sub-dev,rg-analytics,Networking,15.8
2026-01-16,sub-dev,rg-analytics,AI,17.67
2026-01-16,sub-dev,rg-analytics,Monitoring,12.55
2026-01-16,sub-dev,rg-ml,Compute,66.43
2026-01-16,sub-dev,rg-ml,Storage,36.75
2026-01-16,sub-dev,rg-ml,SQL,66.51
2026-01-16,sub-dev,rg-ml,Networking,15.15
2026-01-16,sub-dev,rg-ml,AI,25.14
2026-01-16,sub-dev,rg-ml,Monitoring,12.08
2026-01-16,sub-dev,rg-web,Compute,77.81
2026-01-16,sub-dev,rg-web,Storage,32.85
2026-01-16,sub-dev,rg-web,SQL,49.94
2026-01-16,sub-dev,rg-web,Networking,15.18
2026-01-16,sub-dev,rg-web,AI,20.44
2026-01-16,sub-dev,rg-web,Monitoring,9.42
2026-01-16,sub-dev,rg-data,Compute,104.95
2026-01-16,sub-dev,rg-data,Storage,39.36
2026-01-16,sub-dev,rg-data,SQL,59.51
2026-01-16,sub-dev,rg-data,Networking,18.35
2026-01-16,sub-dev,rg-data,AI,20.25
2026-01-16,sub-dev,rg-data,Monitoring,11.44
2026-01-17,sub-prod,rg-core,Compute,172.61
2026-01-17,sub-prod,rg-core,Storage,68.42
2026-01-17,sub-prod,rg-core,SQL,119.05
2026-01-17,sub-prod,rg-core,Networking,33.54
2026-01-17,sub-prod,rg-core,AI,48.13
2026-01-17,sub-prod,rg-core,Monitoring,22.76
2026-01-17,sub-prod,rg-analytics,Compute,135.4
2026-01-17,sub-prod,rg-analytics,Storage,58.53
2026-01-17,sub-prod,rg-analytics,SQL,87.26
2026-01-17,sub-prod,rg-analytics,Networking,28.44
2026-01-17,sub-prod,rg-analytics,AI,31.29
2026-01-17,sub-prod,rg-analytics,Monitoring,15.28
2026-01-17,sub-prod,rg-ml,Compute,129.37
2026-01-17,sub-prod,rg-ml,Storage,56.7
2026-01-17,sub-prod,rg-ml,SQL,74.58
2026-01-17,sub-prod,rg-ml,Networking,22.74
2026-01-17,sub-prod,rg-ml,AI,32.68
2026-01-17,sub-prod,rg-ml,Monitoring,16.56
2026-01-17,sub-prod,rg-web,Compute,111.08
2026-01-17,sub-prod,rg-web,Storage,51.45
2026-01-17,sub-prod,rg-web,SQL,72.49
2026-01-17,sub-prod,rg-web,Networking,23.75
2026-01-17,sub-prod,rg-web,AI,32.53
2026-01-17,sub-prod,rg-web,Monitoring,17.04
2026-01-17,sub-prod,rg-data,Compute,158.01
2026-01-17,sub-prod,rg-data,Storage,62.17
2026-01-17,sub-prod,rg-data,SQL,101.24
2026-01-17,sub-prod,rg-data,Networking,27.97
2026-01-17,sub-prod,rg-data,AI,49.64
2026-01-17,sub-prod,rg-data,Monitoring,19.11
2026-01-17,sub-dev,rg-core,Compute,82.11
2026-01-17,sub-dev,rg-core,Storage,36.26
2026-01-17,sub-dev,rg-core,SQL,60.83
2026-01-17,sub-dev,rg-core,Networking,15.83
2026-01-17,sub-dev,rg-core,AI,21.4
2026-01-17,sub-dev,rg-core,Monitoring,12.61
2026-01-17,sub-dev,rg-analytics,Compute,88.98
2026-01-17,sub-dev,rg-analytics,Storage,32.67
2026-01-17,sub-dev,rg-analytics,SQL,47.74
2026-01-17,sub-dev,rg-analytics,Networking,14.58
2026-01-17,sub-dev,rg-analytics,AI,20.81
2026-01-17,sub-dev,rg-analytics,Monitoring,9.54
2026-01-17,sub-dev,rg-ml,Compute,69.24
2026-01-17,sub-dev,rg-ml,Storage,30.47
2026-01-17,sub-dev,rg-ml,SQL,36.37
2026-01-17,sub-dev,rg-ml,Networking,13.53
2026-01-17,sub-dev,rg-ml,AI,9.32
2026-01-17,sub-dev,rg-ml,Monitoring,9.05
2026-01-17,sub-dev,rg-web,Compute,60.52
2026-01-17,sub-dev,rg-web,Storage,31.33
2026-01-17,sub-dev,rg-web,SQL,41.71
2026-01-17,sub-dev,rg-web,Networking,13.66
2026-01-17,sub-dev,rg-web,AI,19.06
2026-01-17,sub-dev,rg-web,Monitoring,9.49
2026-01-17,sub-dev,rg-data,Compute,67.02
2026-01-17,sub-dev,rg-data,Storage,32.55
2026-01-17,sub-dev,rg-data,SQL,54.81
2026-01-17,sub-dev,rg-data,Networking,15.26
2026-01-17,sub-dev,rg-data,AI,22.2
2026-01-17,sub-dev,rg-data,Monitoring,10.72
2026-01-18,sub-prod,rg-core,Compute,205.16
2026-01-18,sub-prod,rg-core,Storage,72.97
2026-01-18,sub-prod,rg-core,SQL,128.2
2026-01-18,sub-prod,rg-core,Networking,35.45
2026-01-18,sub-prod,rg-core,AI,40.84
2026-01-18,sub-prod,rg-core,Monitoring,24.06
2026-01-18,sub-prod,rg-analytics,Compute,144.67
2026-01-18,sub-prod,rg-analytics,Storage,62.19
2026-01-18,sub-prod,rg-analytics,SQL,91.38
2026-01-18,sub-prod,rg-analytics,Networking,26.64
2026-01-18,sub-prod,rg-analytics,AI,51.8
2026-01-18,sub-prod,rg-analytics,Monitoring,20.83
2026-01-18,sub-prod,rg-ml,Compute,129.17
2026-01-18,sub-prod,rg-ml,Storage,60.38
2026-01-18,sub-prod,rg-ml,SQL,102.68
